,Date,High,Low,Open,Close,Volume,Adj Close,Pred_Close_future1_offset,Pred_Close_future1_offset_dif,Pred_Close_future2_offset,Pred_Close_future2_offset_dif,Pred_Close_future5_offset,Pred_Close_future5_offset_dif,Pred_Close_future10_offset,Pred_Close_future10_offset_dif,sma_5,sma_10,sma_20,sma_40,sma_80,ema_5,ema_10,ema_20,ema_40,ema_80,rsi_9,rsi_14,rsi_22,upper_5_dev_1,lower_5_dev_1,upper_check5_dev_1,lower_check5_dev_1,upper_5_dev_2,lower_5_dev_2,upper_check5_dev_2,lower_check5_dev_2,upper_5_dev_3,lower_5_dev_3,upper_check5_dev_3,lower_check5_dev_3,upper_10_dev_1,lower_10_dev_1,upper_check10_dev_1,lower_check10_dev_1,upper_10_dev_2,lower_10_dev_2,upper_check10_dev_2,lower_check10_dev_2,upper_10_dev_3,lower_10_dev_3,upper_check10_dev_3,lower_check10_dev_3,upper_20_dev_1,lower_20_dev_1,upper_check20_dev_1,lower_check20_dev_1,upper_20_dev_2,lower_20_dev_2,upper_check20_dev_2,lower_check20_dev_2,upper_20_dev_3,lower_20_dev_3,upper_check20_dev_3,lower_check20_dev_3,upper_40_dev_1,lower_40_dev_1,upper_check40_dev_1,lower_check40_dev_1,upper_40_dev_2,lower_40_dev_2,upper_check40_dev_2,lower_check40_dev_2,upper_40_dev_3,lower_40_dev_3,upper_check40_dev_3,lower_check40_dev_3,upper_80_dev_1,lower_80_dev_1,upper_check80_dev_1,lower_check80_dev_1,upper_80_dev_2,lower_80_dev_2,upper_check80_dev_2,lower_check80_dev_2,upper_80_dev_3,lower_80_dev_3,upper_check80_dev_3,lower_check80_dev_3,entity,size,陽陰,upper_hige,lower_hige,upper_size,entity_seze,lower_size,+DI,-DI,DX,ADX,ADX_diff,sma_80-5,logic00001_sell,logic00001_buy,sma_80-10,logic00002_sell,logic00002_buy,sma_80-20,logic00003_sell,logic00003_buy,sma_80-40,logic00004_sell,logic00004_buy,sma_40-5,logic00005_sell,logic00005_buy,sma_40-10,logic00006_sell,logic00006_buy,sma_40-20,logic00007_sell,logic00007_buy,sma_20-5,logic00008_sell,logic00008_buy,sma_20-10,logic00009_sell,logic00009_buy,sma_10-5,logic00010_sell,logic00010_buy,macd_30-10,macdsignal_30-10,macdhist_30-10,logic00011_sell,logic00011_buy,macd_30-20,macdsignal_30-20,macdhist_30-20,logic00012_sell,logic00012_buy,macd_20-10,macdsignal_20-10,macdhist_20-10,logic00013_sell,logic00013_buy,logic00014_sell,logic00014_buy,logic00015_sell,logic00015_buy,logic00016_sell,logic00016_buy,logic00017_sell,logic00017_buy,logic00018_sell,logic00018_buy,logic00019_sell,logic00019_buy,logic00020_sell,logic00020_buy,logic00021_sell,logic00021_buy,logic00022_sell,logic00022_buy,logic00023_sell,logic00023_buy,logic00024_sell,logic00024_buy,logic00025_sell,logic00025_buy,logic00026_sell,logic00026_buy,logic00027_sell,logic00027_buy,logic00028_sell,logic00028_buy,logic00029_sell,logic00029_buy,logic00030_sell,logic00030_buy,logic00031_sell,logic00031_buy,logic00032_sell,logic00032_buy,logic00033_sell,logic00033_buy,logic00034_sell,logic00034_buy,logic00035_sell,logic00035_buy,logic00036_sell,logic00036_buy,logic00037_sell,logic00037_buy,logic00038_sell,logic00038_buy,logic00039_sell,logic00039_buy,logic00040_sell,logic00040_buy,logic00041_sell,logic00041_buy,logic00042_sell,logic00042_buy,logic00043_sell,logic00043_buy,logic00044_sell,logic00044_buy,logic00045_sell,logic00045_buy,logic00046_sell,logic00046_buy,logic00047_sell,logic00047_buy,logic00048_sell,logic00048_buy,logic00049_sell,logic00049_buy,logic00050_sell,logic00050_buy,logic00051_sell,logic00051_buy,logic00052_sell,logic00052_buy,logic00053_sell,logic00053_buy,logic00054_sell,logic00054_buy,logic00055_sell,logic00055_buy,logic00056_sell,logic00056_buy,logic00057_sell,logic00057_buy,logic00058_sell,logic00058_buy,logic00059_sell,logic00059_buy,logic00060_sell,logic00060_buy,logic00061_sell,logic00061_buy,logic00062_sell,logic00062_buy,logic00063_sell,logic00063_buy,logic00064_sell,logic00064_buy,logic00065_sell,logic00065_buy,logic00066_sell,logic00066_buy,logic00067_sell,logic00067_buy,logic00068_sell,logic00068_buy,logic00069_sell,logic00069_buy,logic00070_sell,logic00070_buy,logic00071_sell,logic00071_buy,logic00072_sell,logic00072_buy,logic00073_sell,logic00073_buy,logic00074_sell,logic00074_buy,logic00075_sell,logic00075_buy,logic00076_sell,logic00076_buy,logic00077_sell,logic00077_buy,logic00078_sell,logic00078_buy,logic00079_sell,logic00079_buy,logic00080_sell,logic00080_buy,logic00081_sell,logic00081_buy,logic00082_sell,logic00082_buy,logic00083_sell,logic00083_buy,logic00084_sell,logic00084_buy,logic00085_sell,logic00085_buy,logic00086_sell,logic00086_buy,logic00087_sell,logic00087_buy,logic00088_sell,logic00088_buy,logic00089_sell,logic00089_buy,logic00090_sell,logic00090_buy,logic00091_sell,logic00091_buy,logic00092_sell,logic00092_buy,logic00093_sell,logic00093_buy,logic00094_sell,logic00094_buy,logic00095_sell,logic00095_buy,logic00096_sell,logic00096_buy,logic00097_sell,logic00097_buy,logic00098_sell,logic00098_buy,logic00099_sell,logic00099_buy,logic00100_sell,logic00100_buy,logic00101_sell,logic00101_buy,logic00102_sell,logic00102_buy,logic00103_sell,logic00103_buy,logic00104_sell,logic00104_buy,logic00105_sell,logic00105_buy,logic00106_sell,logic00106_buy,logic00107_sell,logic00107_buy,logic00108_sell,logic00108_buy,logic00109_sell,logic00109_buy,logic00110_sell,logic00110_buy,logic00111_sell,logic00111_buy,logic00112_sell,logic00112_buy,logic00113_sell,logic00113_buy,logic00114_sell,logic00114_buy,logic00115_sell,logic00115_buy,logic00116_sell,logic00116_buy,logic00117_sell,logic00117_buy,logic00118_sell,logic00118_buy,logic00119_sell,logic00119_buy,logic00120_sell,logic00120_buy,logic00121_sell,logic00121_buy,logic00122_sell,logic00122_buy,logic00123_sell,logic00123_buy,logic00124_sell,logic00124_buy,logic00125_sell,logic00125_buy,logic00126_sell,logic00126_buy,logic00127_sell,logic00127_buy,logic00128_sell,logic00128_buy,logic00129_sell,logic00129_buy,logic00130_sell,logic00130_buy,logic00131_sell,logic00131_buy,logic00132_sell,logic00132_buy,logic00133_sell,logic00133_buy,logic00134_sell,logic00134_buy,logic00135_sell,logic00135_buy,logic00136_sell,logic00136_buy,logic00137_sell,logic00137_buy,logic00138_sell,logic00138_buy,logic00139_sell,logic00139_buy,logic00140_sell,logic00140_buy,logic00141_sell,logic00141_buy,logic00142_sell,logic00142_buy,logic00143_sell,logic00143_buy,logic00144_sell,logic00144_buy,logic00145_sell,logic00145_buy,logic00146_sell,logic00146_buy,logic00147_sell,logic00147_buy,logic00148_sell,logic00148_buy,logic00149_sell,logic00149_buy,logic00150_sell,logic00150_buy,logic00151_sell,logic00151_buy,logic00152_sell,logic00152_buy,logic00153_sell,logic00153_buy,logic00154_sell,logic00154_buy,logic00155_sell,logic00155_buy,logic00156_sell,logic00156_buy,logic00157_sell,logic00157_buy,logic00158_sell,logic00158_buy,logic00159_sell,logic00159_buy,logic00160_sell,logic00160_buy,logic00161_sell,logic00161_buy,logic00162_sell,logic00162_buy,logic00163_sell,logic00163_buy,logic00164_sell,logic00164_buy,logic00165_sell,logic00165_buy,logic00166_sell,logic00166_buy,logic00167_sell,logic00167_buy,logic00168_sell,logic00168_buy,logic00169_sell,logic00169_buy,logic00170_sell,logic00170_buy,logic00171_sell,logic00171_buy,logic00172_sell,logic00172_buy,logic00173_sell,logic00173_buy,logic00174_sell,logic00174_buy,logic00175_sell,logic00175_buy,logic00176_sell,logic00176_buy,logic00177_sell,logic00177_buy,logic00178_sell,logic00178_buy,logic00179_sell,logic00179_buy,logic00180_sell,logic00180_buy,logic00181_sell,logic00181_buy,logic00182_sell,logic00182_buy,logic00183_sell,logic00183_buy,logic00184_sell,logic00184_buy,logic00185_sell,logic00185_buy,logic00186_sell,logic00186_buy,logic00187_sell,logic00187_buy,logic00188_sell,logic00188_buy,logic00189_sell,logic00189_buy,logic00190_sell,logic00190_buy,logic00191_sell,logic00191_buy,logic00192_sell,logic00192_buy,logic00193_sell,logic00193_buy,logic00194_sell,logic00194_buy,logic00195_sell,logic00195_buy,logic00196_sell,logic00196_buy,logic00197_sell,logic00197_buy,logic00198_sell,logic00198_buy,logic00199_sell,logic00199_buy,logic00200_sell,logic00200_buy,logic00201_sell,logic00201_buy,logic00202_sell,logic00202_buy,logic00203_sell,logic00203_buy,logic00204_sell,logic00204_buy,logic00205_sell,logic00205_buy,logic00206_sell,logic00206_buy,logic00207_sell,logic00207_buy,logic00208_sell,logic00208_buy,logic00209_sell,logic00209_buy,logic00210_sell,logic00210_buy,logic00211_sell,logic00211_buy,logic00212_sell,logic00212_buy,logic00213_sell,logic00213_buy,logic00214_sell,logic00214_buy,logic00215_sell,logic00215_buy,logic00216_sell,logic00216_buy,logic00217_sell,logic00217_buy,logic00218_sell,logic00218_buy,logic00219_sell,logic00219_buy,logic00220_sell,logic00220_buy,logic00221_sell,logic00221_buy,logic00222_sell,logic00222_buy,logic00223_sell,logic00223_buy,logic00224_sell,logic00224_buy,logic00225_sell,logic00225_buy,logic00226_sell,logic00226_buy,di_diff,logic00227_sell,logic00227_buy,idx_technical
0,2021-01-04,27602.109375,27042.3203125,27575.5703125,27258.380859375,51500000.0,27258.380859375,27322.391232235357,64.01037286035717,27206.159227932803,-52.22163144219667,27345.72363953013,87.34278015512973,27387.066805999726,128.68594662472606,27156.26796875,26888.86796875,26793.2744140625,26289.628857421874,24845.133203125,27182.34236653677,27005.884103461805,26755.40957606693,26229.02330488232,25622.03269193507,64.60552656511278,65.47087383249786,66.05294896375794,27503.821887323676,26808.71405017632,0,0,27851.37580589735,26461.160131602646,0,0,28198.92972447103,26113.60621302897,0,0,27262.174365672952,26515.56157182705,0,0,27635.480762595904,26142.255174904098,0,0,28008.787159518855,25768.948777981146,0,0,27084.10408412937,26502.44474399563,1,0,27374.93375419624,26211.61507392876,0,0,27665.76342426311,25920.78540386189,0,0,27068.3272657816,25510.930449062147,1,0,27847.02567414133,24732.23204070242,0,0,28625.724082501056,23953.533632342693,0,0,26396.79136744938,23293.475038800618,1,0,27948.449531773756,21741.81687447624,0,0,29500.107696098137,20190.15871015186,0,0,317.189453125,559.7890625,0,26.5390625,216.060546875,0.047409040793825796,0.5666231699998604,0.38596778920631375,33.21205477185289,19.215653828651803,0.26696571940331476,0.20286147190468218,0.00986277798221516,-2311.134765625,0,0,-2043.7347656250022,0,0,-1948.1412109375015,0,0,-1444.4956542968757,0,0,-866.6391113281243,0,0,-599.2391113281265,0,0,-503.6455566406257,0,0,-362.99355468749854,0,0,-95.59355468750073,0,0,-267.3999999999978,0,0,538.2108612834891,539.8667879275655,-1.6559266440764304,0,0,286.7403285857217,318.85670301618376,-32.11637443046203,0,0,251.35587992745786,237.04322837083794,14.312651556619926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.996400943201088,0,0,0
1,2021-01-05,27279.779296875,27073.4609375,27151.380859375,27158.630859375,55000000.0,27158.630859375,27194.210202364484,35.57934298948385,27062.645706773037,-95.98515260196291,27196.238477741135,37.607618366135284,27312.63223650283,154.0013771278318,27256.672265625,26928.3919921875,26813.6439453125,26365.962646484375,24894.548217773438,27174.43853081618,27033.656242227946,26793.82017999825,26275.05975395372,25665.267145041613,60.46484407355142,62.71657813463769,64.28730606814466,27503.21248156092,27010.132049689077,0,0,27749.752697496842,26763.591833753155,0,0,27996.29291343276,26517.051617817237,0,0,27307.203637852315,26549.58034652268,0,0,27686.015283517136,26170.76870085786,0,0,28064.826929181952,25791.957055193045,0,0,27114.89616884177,26512.391721783228,1,0,27416.148392371037,26211.13949825396,0,0,27717.400615900307,25909.88727472469,0,0,27073.167638511273,25658.757654457477,1,0,27780.37263053817,24951.55266243058,0,0,28487.57762256507,24244.34767040368,0,0,26456.116904245733,23332.979531301142,1,0,28017.685590718032,21771.410844828843,0,0,29579.254277190328,20209.842158356547,0,0,7.25,206.318359375,1,121.1484375,77.919921875,0.5871917451602215,0.03513986841482463,0.3776683864249539,31.991154371176833,19.294644697633288,0.2475638462122555,0.20882205451185798,0.005960582607175802,-2362.124047851561,0,0,-2033.843774414061,0,0,-1919.095727539061,0,0,-1471.4144287109375,0,0,-890.7096191406235,0,0,-562.4293457031235,0,0,-447.68129882812354,0,0,-443.0283203125,0,0,-114.748046875,0,0,-328.2802734375,0,0,521.4052020592499,536.5101359515081,-15.10493389225826,0,0,280.6593323180423,315.21885818778935,-34.55952586974706,0,0,240.6420664560792,237.69756256815452,2.944503887924668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.696509673543545,0,0,1
2,2021-01-06,27196.400390625,27002.1796875,27102.849609375,27055.939453125,72700000.0,27055.939453125,27110.52378522791,54.584332102909684,26973.6405138392,-82.29893928579986,27113.91440762952,57.9749545045197,27246.82235697098,190.88290384598076,27297.054296875,26962.5439453125,26839.0689453125,26434.23037109375,24944.123095703126,27134.938838252452,27037.707735276756,26818.788964741525,26313.702162944403,25704.261419357103,56.28671473654596,59.92176421381805,62.48587721866913,27483.56389440801,27110.544699341994,0,1,27670.073491941017,26924.035101808986,0,0,27856.58308947402,26737.52550427598,0,0,27335.880707205582,26589.207183419418,0,0,27709.217469098665,26215.870421526335,0,0,28082.55423099175,25842.53365963325,0,0,27138.23208747509,26539.90580314991,0,0,27437.39522963768,26240.742660987322,0,0,27736.558371800274,25941.57951882473,0,0,27069.26219930078,25799.198542886716,0,0,27704.29402750781,25164.166714679686,0,0,28339.325855714844,24529.134886472653,0,0,26510.56078217881,23377.68540922744,1,0,28076.998468654496,21811.247722751756,0,0,29643.436155130184,20244.810036276067,0,0,46.91015625,194.220703125,0,93.55078125,53.759765625,0.4816725495519957,0.2415301535583914,0.2767972968896129,31.46484057814107,19.712757732090385,0.22963334025194385,0.21159699994842981,0.002774945436571835,-2352.9312011718757,0,0,-2018.4208496093743,0,0,-1894.9458496093757,0,0,-1490.1072753906228,0,0,-862.8239257812529,0,0,-528.3135742187515,0,0,-404.8385742187529,0,0,-457.9853515625,0,0,-123.47499999999854,0,0,-334.51035156250146,0,0,490.3801166757803,528.1228597195576,-37.742743043777295,0,0,270.6330736425225,310.972592993002,-40.33951935047952,0,0,219.65306864469676,234.4167454911622,-14.763676846465444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.752082846050687,0,0,2
3,2021-01-07,27624.73046875,27340.4609375,27340.4609375,27490.130859375,98900000.0,27490.130859375,27576.045568904374,85.9147095293738,27496.28643128206,6.155571907060221,27656.13763650111,166.00677712610923,27747.00511077,256.8742513949983,27281.450390625,27067.91796875,26890.221484375,26500.487646484376,24996.823095703126,27253.33617862664,27119.96648774468,26882.737977223474,26371.87757809718,25754.169851782688,67.1003152938803,66.6822514195771,66.62801409721159,27446.675816845443,27116.224964404555,1,0,27611.901243065884,26950.999538184114,0,0,27777.12666928633,26785.77411196367,0,0,27426.28609862041,26709.54983887959,1,0,27784.654228490817,26351.181709009183,0,0,28143.022358361228,25992.813579138772,0,0,27208.27383589534,26572.169132854662,1,0,27526.32618741568,26254.11678133432,0,0,27844.37853893602,25936.06442981398,0,0,27103.14552080488,25897.829772163874,1,0,27705.80339512538,25295.171897843375,0,0,28308.461269445877,24692.514023522876,0,0,26577.0495838694,23416.596607536852,1,0,28157.276072035675,21836.37011937058,0,0,29737.502560201945,20256.143631204308,0,0,149.669921875,284.26953125,1,134.599609375,0.0,0.4734929163288582,0.5265070836711417,0.0,35.509019323041144,17.92409067290507,0.3291017245949222,0.2272648218098325,0.015667821861402698,-2284.627294921873,0,0,-2071.0948730468735,0,0,-1893.3983886718743,0,0,-1503.66455078125,0,0,-780.9627441406228,0,0,-567.4303222656235,0,0,-389.7338378906243,0,0,-391.22890624999854,0,0,-177.69648437499927,0,0,-213.53242187499927,0,0,511.81292752097215,525.157417501633,-13.344489980660796,0,0,273.8232845491548,307.43456361739754,-33.611279068242766,0,0,237.90457178181532,235.0508957258264,2.8536760559889274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.584928650136074,0,0,3
4,2021-01-08,28139.029296875,27667.75,27720.140625,28139.029296875,84900000.0,28139.029296875,28231.049310617847,92.02001374284737,28152.705306801945,13.676009926944971,28348.961325086188,209.93202821118757,28453.816553315148,314.78725644014776,27420.422265625,27229.3419921875,26956.2759765625,26581.3236328125,25060.654223632813,27548.567218042765,27305.25063970963,27002.404560106064,26459.206213914134,25820.60160389604,76.76436962409667,73.79624047666863,71.54681678996555,27807.43524518467,27033.409286065325,1,0,28194.44822474435,26646.39630650565,0,0,28581.46120430402,26259.383326945976,0,0,27662.469049766907,26796.21493460809,1,0,28095.596107346315,26363.087877028684,1,0,28528.723164925723,25929.960819449276,0,0,27374.01861910147,26538.533334023534,1,0,27791.761261640437,26120.790691484566,1,0,28209.503904179404,25703.0480489456,0,0,27181.481987138515,25981.165278486482,1,0,27781.640341464532,25381.006924160465,1,0,28381.79869579055,24780.84856983445,0,0,26663.22386068587,23458.084586579756,1,0,28265.793497738927,21855.5149495267,0,0,29868.363134791984,20252.945312473643,0,0,418.888671875,471.279296875,1,0.0,52.390625,0.0,0.888833171014733,0.111166828985267,42.82729654156488,15.211640432062762,0.4758125759961871,0.2604054852299201,0.03314066342008756,-2359.7680419921853,0,0,-2168.687768554686,0,0,-1895.6217529296882,0,0,-1520.6694091796853,0,0,-839.0986328125,0,0,-648.0183593750007,0,0,-374.9523437500029,0,0,-464.1462890624971,0,0,-273.0660156249978,0,0,-191.08027343749927,0,0,598.3309610122087,538.4616981399195,59.869262872289255,0,1,294.77640562650777,306.22902476112233,-11.452619134614565,0,0,303.47754796934896,247.49210522464867,55.98544274470029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-27.615656109502115,0,0,4
