,0
353,1002530.0
354,1000000.0
355,1000000.0
356,1000000.0
357,1000000.0
358,1000000.0
359,1075251.0
360,1046973.0
361,1083787.0
362,1048527.0
363,1000000.0
364,1000000.0
365,1000000.0
366,1000000.0
367,1000000.0
368,1075251.0
369,985292.0
370,1083787.0
371,1046956.0
372,1000000.0
373,1000000.0
374,1000000.0
375,1000000.0
376,1000000.0
377,1075251.0
378,991614.0
379,1083787.0
380,1043307.0
381,1000000.0
382,1000000.0
383,1000000.0
384,1000000.0
385,1000000.0
386,1075251.0
387,956360.0
388,1083787.0
389,1034280.0
390,1000000.0
391,1000000.0
392,974900.0
393,1082220.0
394,967688.0
395,1000000.0
396,1000000.0
397,1000000.0
398,1075251.0
399,1000000.0
400,1083787.0
401,1000000.0
402,1000000.0
403,1000000.0
404,1000000.0
405,1000000.0
406,1000000.0
407,1075251.0
408,1013806.0
409,1083787.0
410,1013806.0
411,1000000.0
412,1000000.0
413,1000000.0
414,1000000.0
415,1000000.0
416,1075251.0
417,1002790.0
418,1083787.0
419,1002530.0
420,1000000.0
421,1000000.0
422,1000000.0
423,1000000.0
424,1000000.0
425,1075251.0
426,1046973.0
427,1083787.0
428,1048527.0
429,1000000.0
430,1000000.0
431,1000000.0
432,1000000.0
433,1000000.0
434,1075251.0
435,985292.0
436,1083787.0
437,1046956.0
438,1000000.0
439,1000000.0
440,1000000.0
441,1000000.0
442,1000000.0
443,1075251.0
444,991614.0
445,1083787.0
446,1043307.0
447,1000000.0
448,1000000.0
449,1000000.0
450,1000000.0
451,1000000.0
452,1075251.0
453,956360.0
454,1083787.0
455,1034280.0
456,1000000.0
457,1000000.0
458,1051571.0
459,1000000.0
460,1000000.0
461,1000000.0
462,1000000.0
463,1075251.0
464,1000000.0
465,1083787.0
466,1000000.0
467,1000000.0
468,1000000.0
469,1000000.0
470,1000000.0
471,1000000.0
472,1075251.0
473,1013806.0
474,1083787.0
475,1013806.0
476,1000000.0
477,1000000.0
478,1000000.0
479,1000000.0
480,1000000.0
481,1075251.0
482,1002790.0
483,1083787.0
484,1002530.0
485,1000000.0
486,1000000.0
487,1000000.0
488,1000000.0
489,1000000.0
490,1075251.0
491,1046973.0
492,1083787.0
493,1048527.0
494,1000000.0
495,1000000.0
496,1000000.0
497,1000000.0
498,1000000.0
499,1075251.0
500,985292.0
501,1083787.0
502,1046956.0
503,1000000.0
504,1000000.0
505,1000000.0
506,1000000.0
507,1000000.0
508,1075251.0
509,991614.0
510,1083787.0
511,1043307.0
512,1000000.0
513,1000000.0
514,1000000.0
515,1000000.0
516,1000000.0
517,1075251.0
518,956360.0
519,1083787.0
520,1034280.0
521,1000000.0
522,1000000.0
523,1019895.0
524,973631.0
525,1000000.0
526,1000000.0
527,1000000.0
528,1075251.0
529,1000000.0
530,1083787.0
531,1000000.0
532,1000000.0
533,1000000.0
534,1000000.0
535,1000000.0
536,1000000.0
537,1075251.0
538,1013806.0
539,1083787.0
540,1013806.0
541,1000000.0
542,1000000.0
543,1000000.0
544,1000000.0
545,1000000.0
546,1075251.0
547,1002790.0
548,1083787.0
549,1002530.0
550,1000000.0
551,1000000.0
552,1000000.0
553,1000000.0
554,1000000.0
555,1075251.0
556,1046973.0
557,1083787.0
558,1048527.0
559,1000000.0
560,1000000.0
561,1000000.0
562,1000000.0
563,1000000.0
564,1075251.0
565,985292.0
566,1083787.0
567,1046956.0
568,1000000.0
569,1000000.0
570,1000000.0
571,1000000.0
572,1000000.0
573,1075251.0
574,991614.0
575,1083787.0
576,1043307.0
577,1000000.0
578,1000000.0
579,1000000.0
580,1000000.0
581,1000000.0
582,1075251.0
583,956360.0
584,1083787.0
585,1034280.0
586,1000000.0
587,1000000.0
588,955254.0
589,1082220.0
590,1000000.0
591,1000000.0
592,1000000.0
593,1000000.0
594,1075251.0
595,1000000.0
596,1083787.0
597,1000000.0
598,1000000.0
599,1000000.0
600,1000000.0
601,1000000.0
602,1000000.0
603,1075251.0
604,1013806.0
605,1083787.0
606,1013806.0
607,1000000.0
608,1000000.0
609,1000000.0
610,1000000.0
611,1000000.0
612,1075251.0
613,1002790.0
614,1083787.0
615,1002530.0
616,1000000.0
617,1000000.0
618,1000000.0
619,1000000.0
620,1000000.0
621,1075251.0
622,1046973.0
623,1083787.0
624,1048527.0
625,1000000.0
626,1000000.0
627,1000000.0
628,1000000.0
629,1000000.0
630,1075251.0
631,985292.0
632,1083787.0
633,1046956.0
634,1000000.0
635,1000000.0
636,1000000.0
637,1000000.0
638,1000000.0
639,1075251.0
640,991614.0
641,1083787.0
642,1043307.0
643,1000000.0
644,1000000.0
645,1000000.0
646,1000000.0
647,1000000.0
648,1075251.0
649,956360.0
650,1083787.0
651,1034280.0
652,1000000.0
653,1000000.0
654,1051571.0
655,1000000.0
656,1000000.0
657,1000000.0
658,1000000.0
659,1075251.0
660,1000000.0
661,1083787.0
662,1000000.0
663,1000000.0
664,1000000.0
665,1000000.0
666,1000000.0
667,1000000.0
668,1075251.0
669,1013806.0
670,1083787.0
671,1013806.0
672,1000000.0
673,1000000.0
674,1000000.0
675,1000000.0
676,1000000.0
677,1075251.0
678,1002790.0
679,1083787.0
680,1002530.0
681,1000000.0
682,1000000.0
683,1000000.0
684,1000000.0
685,1000000.0
686,1075251.0
687,1046973.0
688,1083787.0
689,1048527.0
690,1000000.0
691,1000000.0
692,1000000.0
693,1000000.0
694,1000000.0
695,1075251.0
696,985292.0
697,1083787.0
698,1046956.0
699,1000000.0
700,1000000.0
701,1000000.0
702,1000000.0
703,1000000.0
704,1075251.0
705,991614.0
706,1083787.0
707,1043307.0
708,1000000.0
709,1000000.0
710,1000000.0
711,1000000.0
712,1000000.0
713,1075251.0
714,956360.0
715,1083787.0
716,1034280.0
717,1000000.0
718,1000000.0
719,1019895.0
720,1000000.0
721,1000000.0
722,1000000.0
723,1000000.0
724,1075251.0
725,1000000.0
726,1083787.0
727,1000000.0
728,1000000.0
729,1000000.0
730,1000000.0
731,1000000.0
732,1000000.0
733,1075251.0
734,1013806.0
735,1083787.0
736,1013806.0
737,1000000.0
738,1000000.0
739,1000000.0
740,1000000.0
741,1000000.0
742,1075251.0
743,1002790.0
744,1083787.0
745,1002530.0
746,1000000.0
747,1000000.0
748,1000000.0
749,1000000.0
750,1000000.0
751,1075251.0
752,1046973.0
753,1083787.0
754,1048527.0
755,1000000.0
756,1000000.0
757,1000000.0
758,1000000.0
759,1000000.0
760,1075251.0
761,985292.0
762,1083787.0
763,1046956.0
764,1000000.0
765,1000000.0
766,1000000.0
767,1000000.0
768,1000000.0
769,1075251.0
770,991614.0
771,1083787.0
772,1043307.0
773,1000000.0
774,1000000.0
775,1000000.0
776,1000000.0
777,1000000.0
778,1075251.0
779,956360.0
780,1083787.0
781,1034280.0
782,1000000.0
783,1000000.0
784,980815.0
785,1082220.0
786,1000000.0
787,1000000.0
788,1000000.0
789,1000000.0
790,1075251.0
791,1000000.0
792,1083787.0
793,1000000.0
794,1000000.0
795,1000000.0
796,1000000.0
797,1000000.0
798,1000000.0
799,1075251.0
800,1013806.0
801,1083787.0
802,1013806.0
803,1000000.0
804,1000000.0
805,1000000.0
806,1000000.0
807,1000000.0
808,1075251.0
809,1002790.0
810,1083787.0
811,1002530.0
812,1000000.0
813,1000000.0
814,1000000.0
815,1000000.0
816,1000000.0
817,1075251.0
818,1046973.0
819,1083787.0
820,1048527.0
821,1000000.0
822,1000000.0
823,1000000.0
824,1000000.0
825,1000000.0
826,1075251.0
827,985292.0
828,1083787.0
829,1046956.0
830,1000000.0
831,1000000.0
832,1000000.0
833,1000000.0
834,1000000.0
835,1075251.0
836,991614.0
837,1083787.0
838,1043307.0
839,1000000.0
840,1000000.0
841,1000000.0
842,1000000.0
843,1000000.0
844,1075251.0
845,956360.0
846,1083787.0
847,1034280.0
848,1000000.0
849,1000000.0
850,1051571.0
851,1000000.0
852,1000000.0
853,1000000.0
854,1000000.0
855,1075251.0
856,1000000.0
857,1083787.0
858,1000000.0
859,1000000.0
860,1000000.0
861,1000000.0
862,1000000.0
863,1000000.0
864,1075251.0
865,1013806.0
866,1083787.0
867,1013806.0
868,1000000.0
869,1000000.0
870,1000000.0
871,1000000.0
872,1000000.0
873,1075251.0
874,1002790.0
875,1083787.0
876,1002530.0
877,1000000.0
878,1000000.0
879,1000000.0
880,1000000.0
881,1000000.0
882,1075251.0
883,1046973.0
884,1083787.0
885,1048527.0
886,1000000.0
887,1000000.0
888,1000000.0
889,1000000.0
890,1000000.0
891,1075251.0
892,985292.0
893,1083787.0
894,1046956.0
895,1000000.0
896,1000000.0
897,1000000.0
898,1000000.0
899,1000000.0
900,1075251.0
901,991614.0
902,1083787.0
903,1043307.0
904,1000000.0
905,1000000.0
906,1000000.0
907,1000000.0
908,1000000.0
909,1075251.0
910,956360.0
911,1083787.0
912,1034280.0
913,1000000.0
914,1000000.0
915,1019895.0
916,1000000.0
917,1000000.0
918,1000000.0
919,1000000.0
920,1075251.0
921,1000000.0
922,1083787.0
923,1000000.0
924,1000000.0
925,1000000.0
926,1000000.0
927,1000000.0
928,1000000.0
929,1075251.0
930,1013806.0
931,1083787.0
932,1013806.0
933,1000000.0
934,1000000.0
935,1000000.0
936,1000000.0
937,1000000.0
938,1075251.0
939,1002790.0
940,1083787.0
941,1002530.0
942,1000000.0
943,1000000.0
944,1000000.0
945,1000000.0
946,1000000.0
947,1075251.0
948,1046973.0
949,1083787.0
950,1048527.0
951,1000000.0
952,1000000.0
953,1000000.0
954,1000000.0
955,1000000.0
956,1075251.0
957,985292.0
958,1083787.0
959,1046956.0
960,1000000.0
961,1000000.0
962,1000000.0
963,1000000.0
964,1000000.0
965,1075251.0
966,991614.0
967,1083787.0
968,1043307.0
969,1000000.0
970,1000000.0
971,1000000.0
972,1000000.0
973,1000000.0
974,1075251.0
975,956360.0
976,1083787.0
977,1034280.0
978,1000000.0
979,1000000.0
980,986323.0
981,1082220.0
982,1000000.0
983,1000000.0
984,1000000.0
985,1000000.0
986,1075251.0
987,1000000.0
988,1083787.0
989,1000000.0
990,1000000.0
991,1000000.0
992,1000000.0
993,1000000.0
994,1000000.0
995,1075251.0
996,1013806.0
997,1083787.0
998,1013806.0
999,1000000.0
1000,1000000.0
1001,1000000.0
1002,1000000.0
1003,1000000.0
1004,1075251.0
1005,1002790.0
1006,1083787.0
1007,1002530.0
1008,1000000.0
1009,1000000.0
1010,1000000.0
1011,1000000.0
1012,1000000.0
1013,1075251.0
1014,1046973.0
1015,1083787.0
1016,1048527.0
1017,1000000.0
1018,1000000.0
1019,1000000.0
1020,1000000.0
1021,1000000.0
1022,1075251.0
1023,985292.0
1024,1083787.0
1025,1046956.0
1026,1000000.0
1027,1000000.0
1028,1000000.0
1029,1000000.0
1030,1000000.0
1031,1075251.0
1032,991614.0
1033,1083787.0
1034,1043307.0
1035,1000000.0
1036,1000000.0
1037,1000000.0
1038,1000000.0
1039,1000000.0
1040,1075251.0
1041,956360.0
1042,1083787.0
1043,1034280.0
1044,1000000.0
1045,1000000.0
1046,1051571.0
1047,1000000.0
1048,1000000.0
1049,1000000.0
1050,1000000.0
1051,1075251.0
1052,1000000.0
1053,1083787.0
1054,1000000.0
1055,1000000.0
1056,1000000.0
1057,1000000.0
1058,1000000.0
1059,1000000.0
1060,1075251.0
1061,1013806.0
1062,1083787.0
1063,1013806.0
1064,1000000.0
1065,1000000.0
1066,1000000.0
1067,1000000.0
1068,1000000.0
1069,1075251.0
1070,1002790.0
1071,1083787.0
1072,1002530.0
1073,1000000.0
1074,1000000.0
1075,1000000.0
1076,1000000.0
1077,1000000.0
1078,1075251.0
1079,1046973.0
1080,1083787.0
1081,1048527.0
1082,1000000.0
1083,1000000.0
1084,1000000.0
1085,1000000.0
1086,1000000.0
1087,1075251.0
1088,985292.0
1089,1083787.0
1090,1046956.0
1091,1000000.0
1092,1000000.0
1093,1000000.0
1094,1000000.0
1095,1000000.0
1096,1075251.0
1097,991614.0
1098,1083787.0
1099,1043307.0
1100,1000000.0
1101,1000000.0
1102,1000000.0
1103,1000000.0
1104,1000000.0
1105,1075251.0
1106,956360.0
1107,1083787.0
1108,1034280.0
1109,1000000.0
1110,1000000.0
1111,1019895.0
1112,1000000.0
1113,1000000.0
1114,1000000.0
1115,1000000.0
1116,1075251.0
1117,1000000.0
1118,1083787.0
1119,1000000.0
1120,1000000.0
1121,1000000.0
1122,1000000.0
1123,1000000.0
1124,1000000.0
1125,1075251.0
1126,1013806.0
1127,1083787.0
1128,1013806.0
1129,1000000.0
1130,1000000.0
1131,1000000.0
1132,1000000.0
1133,1000000.0
1134,1075251.0
1135,1002790.0
1136,1083787.0
1137,1002530.0
1138,1000000.0
1139,1000000.0
1140,1000000.0
1141,1000000.0
1142,1000000.0
1143,1075251.0
1144,1046973.0
1145,1083787.0
1146,1048527.0
1147,1000000.0
1148,1000000.0
1149,1000000.0
1150,1000000.0
1151,1000000.0
1152,1075251.0
1153,985292.0
1154,1083787.0
1155,1046956.0
1156,1000000.0
1157,1000000.0
1158,1000000.0
1159,1000000.0
1160,1000000.0
1161,1075251.0
1162,991614.0
1163,1083787.0
1164,1043307.0
1165,1000000.0
1166,1000000.0
1167,1000000.0
1168,1000000.0
1169,1000000.0
1170,1075251.0
1171,956360.0
1172,1083787.0
1173,1034280.0
1174,1000000.0
1175,1000000.0
1176,977382.0
1177,1082220.0
1178,942093.0
1179,1013806.0
1180,1000000.0
1181,1000000.0
1182,1100034.0
1183,1000000.0
1184,986784.0
1185,1000000.0
1186,1017049.0
1187,1000000.0
1188,1013806.0
1189,1000000.0
1190,1000000.0
1191,1100034.0
1192,1013806.0
1193,986784.0
1194,1013806.0
1195,1017049.0
1196,1000000.0
1197,1013806.0
1198,1000000.0
1199,1000000.0
1200,1100034.0
1201,1002790.0
1202,986784.0
1203,1002790.0
1204,1017049.0
1205,991729.0
1206,1013806.0
1207,1000000.0
1208,1000000.0
1209,1100034.0
1210,1069447.0
1211,986784.0
1212,1044485.0
1213,1017049.0
1214,1017049.0
1215,1013806.0
1216,1000000.0
1217,1000000.0
1218,1100034.0
1219,1000094.0
1220,986784.0
1221,979301.0
1222,1017049.0
1223,1017049.0
1224,1013806.0
1225,1000000.0
1226,1000000.0
1227,1100034.0
1228,1043109.0
1229,986784.0
1230,969624.0
1231,1017049.0
1232,1017049.0
1233,1013806.0
1234,1000000.0
1235,1000000.0
1236,1100034.0
1237,1008872.0
1238,986784.0
1239,989847.0
1240,1017049.0
1241,1017049.0
1242,1051571.0
1243,1026209.0
1244,1013806.0
1245,1000000.0
1246,1000000.0
1247,1100034.0
1248,1000000.0
1249,986784.0
1250,1000000.0
1251,1017049.0
1252,1000000.0
1253,1013806.0
1254,1000000.0
1255,1000000.0
1256,1100034.0
1257,1013806.0
1258,986784.0
1259,1013806.0
1260,1017049.0
1261,1000000.0
1262,1013806.0
1263,1000000.0
1264,1000000.0
1265,1100034.0
1266,1002790.0
1267,986784.0
1268,1002790.0
1269,1017049.0
1270,991729.0
1271,1013806.0
1272,1000000.0
1273,1000000.0
1274,1100034.0
1275,1069447.0
1276,986784.0
1277,1044485.0
1278,1017049.0
1279,1017049.0
1280,1013806.0
1281,1000000.0
1282,1000000.0
1283,1100034.0
1284,1000094.0
1285,986784.0
1286,979301.0
1287,1017049.0
1288,1017049.0
1289,1013806.0
1290,1000000.0
1291,1000000.0
1292,1100034.0
1293,1043109.0
1294,986784.0
1295,969624.0
1296,1017049.0
1297,1017049.0
1298,1013806.0
1299,1000000.0
1300,1000000.0
1301,1100034.0
1302,1008872.0
1303,986784.0
1304,989847.0
1305,1017049.0
1306,1017049.0
1307,1019895.0
1308,947856.0
1309,1013806.0
1310,1000000.0
1311,1000000.0
1312,1100034.0
1313,1000000.0
1314,986784.0
1315,1000000.0
1316,1017049.0
1317,1000000.0
1318,1013806.0
1319,1000000.0
1320,1000000.0
1321,1100034.0
1322,1013806.0
1323,986784.0
1324,1013806.0
1325,1017049.0
1326,1000000.0
1327,1013806.0
1328,1000000.0
1329,1000000.0
1330,1100034.0
1331,1002790.0
1332,986784.0
1333,1002790.0
1334,1017049.0
1335,991729.0
1336,1013806.0
1337,1000000.0
1338,1000000.0
1339,1100034.0
1340,1069447.0
1341,986784.0
1342,1044485.0
1343,1017049.0
1344,1017049.0
1345,1013806.0
1346,1000000.0
1347,1000000.0
1348,1100034.0
1349,1000094.0
1350,986784.0
1351,979301.0
1352,1017049.0
1353,1017049.0
1354,1013806.0
1355,1000000.0
1356,1000000.0
1357,1100034.0
1358,1043109.0
1359,986784.0
1360,969624.0
1361,1017049.0
1362,1017049.0
1363,1013806.0
1364,1000000.0
1365,1000000.0
1366,1100034.0
1367,1008872.0
1368,986784.0
1369,989847.0
1370,1017049.0
1371,1017049.0
1372,966911.0
1373,1082220.0
1374,955422.0
1375,1013806.0
1376,1000000.0
1377,1000000.0
1378,1100034.0
1379,1000000.0
1380,986784.0
1381,1000000.0
1382,1017049.0
1383,1000000.0
1384,1013806.0
1385,1000000.0
1386,1000000.0
1387,1100034.0
1388,1013806.0
1389,986784.0
1390,1013806.0
1391,1017049.0
1392,1000000.0
1393,1013806.0
1394,1000000.0
1395,1000000.0
1396,1100034.0
1397,1002790.0
1398,986784.0
1399,1002790.0
1400,1017049.0
1401,991729.0
1402,1013806.0
1403,1000000.0
1404,1000000.0
1405,1100034.0
1406,1069447.0
1407,986784.0
1408,1044485.0
1409,1017049.0
1410,1017049.0
1411,1013806.0
1412,1000000.0
1413,1000000.0
1414,1100034.0
1415,1000094.0
1416,986784.0
1417,979301.0
1418,1017049.0
1419,1017049.0
1420,1013806.0
1421,1000000.0
1422,1000000.0
1423,1100034.0
1424,1043109.0
1425,986784.0
1426,969624.0
1427,1017049.0
1428,1017049.0
1429,1013806.0
1430,1000000.0
1431,1000000.0
1432,1100034.0
1433,1008872.0
1434,986784.0
1435,989847.0
1436,1017049.0
1437,1017049.0
1438,1051571.0
1439,1006162.0
1440,1013806.0
1441,1000000.0
1442,1000000.0
1443,1100034.0
1444,1000000.0
1445,986784.0
1446,1000000.0
1447,1017049.0
1448,1000000.0
1449,1013806.0
1450,1000000.0
1451,1000000.0
1452,1100034.0
1453,1013806.0
1454,986784.0
1455,1013806.0
1456,1017049.0
1457,1000000.0
1458,1013806.0
1459,1000000.0
1460,1000000.0
1461,1100034.0
1462,1002790.0
1463,986784.0
1464,1002790.0
1465,1017049.0
1466,991729.0
1467,1013806.0
1468,1000000.0
1469,1000000.0
1470,1100034.0
1471,1069447.0
1472,986784.0
1473,1044485.0
1474,1017049.0
1475,1017049.0
1476,1013806.0
1477,1000000.0
1478,1000000.0
1479,1100034.0
1480,1000094.0
1481,986784.0
1482,979301.0
1483,1017049.0
1484,1017049.0
1485,1013806.0
1486,1000000.0
1487,1000000.0
1488,1100034.0
1489,1043109.0
1490,986784.0
1491,969624.0
1492,1017049.0
1493,1017049.0
1494,1013806.0
1495,1000000.0
1496,1000000.0
1497,1100034.0
1498,1008872.0
1499,986784.0
1500,989847.0
1501,1017049.0
1502,1017049.0
1503,1019895.0
1504,973801.0
1505,1013806.0
1506,1000000.0
1507,1000000.0
1508,1100034.0
1509,1000000.0
1510,986784.0
1511,1000000.0
1512,1017049.0
1513,1000000.0
1514,1013806.0
1515,1000000.0
1516,1000000.0
1517,1100034.0
1518,1013806.0
1519,986784.0
1520,1013806.0
1521,1017049.0
1522,1000000.0
1523,1013806.0
1524,1000000.0
1525,1000000.0
1526,1100034.0
1527,1002790.0
1528,986784.0
1529,1002790.0
1530,1017049.0
1531,991729.0
1532,1013806.0
1533,1000000.0
1534,1000000.0
1535,1100034.0
1536,1069447.0
1537,986784.0
1538,1044485.0
1539,1017049.0
1540,1017049.0
1541,1013806.0
1542,1000000.0
1543,1000000.0
1544,1100034.0
1545,1000094.0
1546,986784.0
1547,979301.0
1548,1017049.0
1549,1017049.0
1550,1013806.0
1551,1000000.0
1552,1000000.0
1553,1100034.0
1554,1043109.0
1555,986784.0
1556,969624.0
1557,1017049.0
1558,1017049.0
1559,1013806.0
1560,1000000.0
1561,1000000.0
1562,1100034.0
1563,1008872.0
1564,986784.0
1565,989847.0
1566,1017049.0
1567,1017049.0
1568,964173.0
1569,1082220.0
1570,990296.0
1571,1013806.0
1572,1000000.0
1573,1000000.0
1574,1100034.0
1575,1000000.0
1576,986784.0
1577,1000000.0
1578,1017049.0
1579,1000000.0
1580,1013806.0
1581,1000000.0
1582,1000000.0
1583,1100034.0
1584,1013806.0
1585,986784.0
1586,1013806.0
1587,1017049.0
1588,1000000.0
1589,1013806.0
1590,1000000.0
1591,1000000.0
1592,1100034.0
1593,1002790.0
1594,986784.0
1595,1002790.0
1596,1017049.0
1597,991729.0
1598,1013806.0
1599,1000000.0
1600,1000000.0
1601,1100034.0
1602,1069447.0
1603,986784.0
1604,1044485.0
1605,1017049.0
1606,1017049.0
1607,1013806.0
1608,1000000.0
1609,1000000.0
1610,1100034.0
1611,1000094.0
1612,986784.0
1613,979301.0
1614,1017049.0
1615,1017049.0
1616,1013806.0
1617,1000000.0
1618,1000000.0
1619,1100034.0
1620,1043109.0
1621,986784.0
1622,969624.0
1623,1017049.0
1624,1017049.0
1625,1013806.0
1626,1000000.0
1627,1000000.0
1628,1100034.0
1629,1008872.0
1630,986784.0
1631,989847.0
1632,1017049.0
1633,1017049.0
1634,1051571.0
1635,1000000.0
1636,1013806.0
1637,1000000.0
1638,1000000.0
1639,1100034.0
1640,1000000.0
1641,986784.0
1642,1000000.0
1643,1017049.0
1644,1000000.0
1645,1013806.0
1646,1000000.0
1647,1000000.0
1648,1100034.0
1649,1013806.0
1650,986784.0
1651,1013806.0
1652,1017049.0
1653,1000000.0
1654,1013806.0
1655,1000000.0
1656,1000000.0
1657,1100034.0
1658,1002790.0
1659,986784.0
1660,1002790.0
1661,1017049.0
1662,991729.0
1663,1013806.0
1664,1000000.0
1665,1000000.0
1666,1100034.0
1667,1069447.0
1668,986784.0
1669,1044485.0
1670,1017049.0
1671,1017049.0
1672,1013806.0
1673,1000000.0
1674,1000000.0
1675,1100034.0
1676,1000094.0
1677,986784.0
1678,979301.0
1679,1017049.0
1680,1017049.0
1681,1013806.0
