,Date,High,Low,Open,Close,SMA01,EMA01,RSI01
37,2004-01-21,117.19690084457396,116.23523741960528,116.3741648197174,117.09601610898972,116.01377213994662,116.36322618276395,41.388861474642
38,2004-01-22,117.9275295138359,116.96571171283722,117.08712846040726,117.70694822072984,116.1279387275378,116.74714676503993,55.54328097700103
39,2004-01-23,118.17762970924376,116.27322494983672,117.696450650692,116.39319717884064,116.10031644503276,116.64601831184014,48.821135788215535
40,2004-01-26,116.65153443813324,115.26479661464693,116.31855636835098,115.513816177845,116.23899574081103,116.32253198784153,56.89767070270149
41,2004-01-27,117.10491478443146,115.13423860073092,115.49507051706314,116.89182072877884,116.67511170109113,116.48518591382361,68.68278427037762
42,2004-01-28,116.95684611797331,114.8854285478592,116.86523497104643,115.0883999466896,116.4483663936456,116.08610420892818,39.744105549810676
43,2004-01-29,115.87412983179092,114.43204820156096,115.0798100233078,114.79274779558182,116.06448834141095,115.71657380511493,31.665209560024106
44,2004-01-30,115.48641443252563,114.28359359502792,114.79274779558182,115.32946914434432,115.66824182868004,115.60597247346618,30.848191127249763
45,2004-02-02,115.45902371406557,114.6632593870163,115.4028418660164,115.0054007768631,115.43694242835045,115.434380560151,36.69991968550527
46,2004-02-03,116.1899721622467,115.67126870155334,115.97583055496216,115.94819724559784,115.50933927297592,115.58118532742152,54.112940105368466
47,2004-02-04,116.1899721622467,115.67126870155334,116.05003029108047,115.994730591774,115.35982425014178,115.69934111723651,38.64210664455274
48,2004-02-05,116.88295513391496,115.84655165672302,115.97583055496216,116.2907686829567,115.56021903951962,115.868320421728,74.6204423731725
49,2004-02-06,117.71592408418655,115.80015063285828,116.27322494983672,117.47522979974748,116.00729937354724,116.32743738687643,90.27002509551563
50,2004-02-09,118.00275474786758,117.05897688865662,117.05897688865662,117.42006242275238,116.35573158661525,116.63961596855528,86.68911465892604
51,2004-02-10,118.2804000377655,117.23403930664062,117.40961998701096,117.3366442322731,116.7442721625169,116.83876690104609,94.68698082020319
52,2004-02-11,118.83502900600432,117.08712846040726,117.31730312108994,118.67798447608948,117.19923670093219,117.36425763677278,95.39117105620177
53,2004-02-12,118.83502900600432,118.36363077163696,118.7054082751274,118.56694400310516,117.62793893615405,117.70788231286775,91.87273823884155
54,2004-02-13,119.23176437616348,117.70694822072984,118.55782479047777,117.73390889167786,117.86846230427425,117.71531847824207,69.9966080252288
55,2004-02-16,118.30762535333632,117.67848789691924,117.75189369916916,118.07656854391098,117.9686854283015,117.8185327827189,60.867589736231366
56,2004-02-17,119.12120908498764,118.05847346782684,118.06751549243928,118.93588066101074,118.22132180134456,118.13777503365942,71.22515656459602
57,2004-02-18,119.5291256904602,117.15978443622588,118.98330718278883,117.70694822072984,118.28303913275401,118.01468165853669,53.92577248241823
58,2004-02-19,118.09465259313583,117.10491478443146,117.74289578199388,118.00275474786758,118.17050084471703,118.01127396977408,40.80265549197187
59,2004-02-20,118.03888976573944,115.65246790647508,118.01179677248,116.0136416554451,117.74495045344035,117.44052187996581,26.99254590004618
60,2004-02-23,116.49433553218842,115.22745966911316,115.63367813825607,116.2907686829567,117.50442708532016,117.11202096653464,35.54822338388548
61,2004-02-24,117.57677614688872,115.8929967880249,116.2907686829567,117.27118879556656,117.37019712726276,117.1574974891152,42.848330317486386
62,2004-02-25,117.51254469156264,115.47632485628128,117.28012055158617,115.5975541472435,116.81380937496822,116.71179939143758,24.101559492544606
63,2004-02-26,115.79145044088364,114.67179417610168,115.63367813825607,115.14427304267883,116.38669684529305,116.26393472036366,27.39899210919901
64,2004-02-27,115.6900805234909,114.52413350343704,115.14427304267883,115.570108294487,115.98125576972961,116.0656985986846,29.026780875963752
65,2004-03-01,116.00491940975188,114.9768191576004,115.9859973192215,115.14427304267883,115.83636100093524,115.80243415411152,39.7386539637916
66,2004-03-02,115.16290843486786,112.87783443927763,115.16290843486786,112.88747191429138,115.26914487282436,114.9695877998772,22.62385643350949
67,2004-03-03,113.03508847951888,111.63811773061752,112.86818593740465,112.76637494564056,114.51834256450336,114.34009841295244,7.9499019077047235
68,2004-03-04,113.2287973165512,112.32270926237106,112.79387593269348,112.9150390625,114.0712567170461,113.93293859853745,14.994057057999086
69,2004-03-05,114.94967103004456,112.66472935676576,112.89574205875395,114.40374225378036,113.94783491889636,114.06745392860685,42.392227853665055
70,2004-03-08,114.94110316038132,114.20035183429718,114.37685877084732,114.94110316038132,113.84300072987874,114.31706799482814,43.68273586054908
71,2004-03-09,115.29209911823273,113.65451127290726,114.94110316038132,113.95134329795836,113.64417910575867,114.21257522429391,39.238121386478106
72,2004-03-10,115.29209911823273,112.9150390625,114.94110316038132,113.14569890499116,113.68721693754196,113.90775341877884,53.15586053732392
73,2004-03-11,114.5156317949295,112.6098707318306,113.14569890499116,114.2468962073326,113.9339704811573,114.00465135836563,64.59697286625338
74,2004-03-12,114.27512496709824,112.65513598918916,114.23702716827393,113.0723923444748,113.9601960281531,113.7382916401111,51.29037975324552
75,2004-03-15,113.90503048896792,112.97020643949509,112.9798549413681,113.51643294095992,113.81231114268303,113.6749034403536,41.21911828895647
76,2004-03-16,114.44053888320924,113.27593713998796,113.48857909440994,113.41482043266296,113.55793068806331,113.60059400958485,33.47019105146335
77,2004-03-17,113.70061457157136,112.69218623638152,113.40509474277496,113.1000366806984,113.4160462518533,113.457577629903,39.201501660274374
78,2004-03-18,114.8754382133484,113.0903661251068,113.1000366806984,114.59792524576189,113.6580839753151,113.7833912344341,65.66916280586062
79,2004-03-19,114.76426541805267,113.44265222549436,114.57946628332138,113.48857909440994,113.53169778982799,113.69915919442721,41.83230875939465
80,2004-03-22,114.6632593870163,113.1000366806984,113.5624149441719,114.20035183429718,113.71969103813171,113.84235709153292,63.49413229769078
81,2004-03-23,114.42213505506516,113.52479130029678,114.20035183429718,114.19189423322678,113.83226792017619,113.9422248463026,59.02091764303948
82,2004-03-24,114.42213505506516,112.02616393566132,114.20035183429718,112.28590160608292,113.64411478241284,113.46898963481125,39.826336511267904
83,2004-03-25,112.82276630401611,111.99902683496477,112.2954398393631,112.26681411266328,113.505244354407,113.12551091419755,42.068392181231665
84,2004-03-26,112.9426172375679,111.83247715234756,112.27636337280272,112.17424362897872,113.10129741827647,112.85372026127789,18.50092864349248
85,2004-03-28,112.57286459207536,111.60175114870071,112.05465734004974,112.53589153289796,112.94251615802447,112.76291205316934,34.631735855903734
86,2004-03-29,113.0903661251068,112.4428689479828,112.53589153289796,112.71140605211258,112.69435852766037,112.74819605286741,20.95613382259977
87,2004-03-30,113.97801727056503,112.62769013643263,112.6839491724968,113.89521658420564,112.64491225282352,113.07591620467832,46.032261013959946
88,2004-03-31,114.56100732088088,113.39536905288696,113.88540267944336,114.37685877084732,112.99340511361758,113.4476140807266,95.17524633593113
89,2004-04-01,114.44053888320924,111.99902683496477,114.38534945249556,112.19328701496124,112.98115059733391,113.08923491907936,49.1791573929998
90,2004-04-04,112.1660727262497,110.90729057788847,112.06416249275208,111.1204507946968,112.80551845828693,112.52672516925577,40.348155599455474
91,2004-04-05,112.3500007390976,110.89797288179398,111.16585940122604,112.21234142780304,112.7515934407711,112.43690124312641,47.386199647241064
92,2004-04-06,112.83102542161942,111.54523849487305,112.20281422138214,112.53589153289796,112.722341020902,112.46518418306114,48.615226677570746
93,2004-04-07,113.00746619701384,111.61926180124284,112.51672685146332,111.712284386158,112.35851898789406,112.25006995537453,31.739197009864505
94,2004-04-08,112.0451632142067,111.61926180124284,111.73116236925124,111.79597824811935,111.92837223410606,112.12032946758733,26.870305953039882
95,2004-04-11,111.8879422545433,111.53715580701828,111.84194922447205,111.67586266994476,111.84213484326999,111.99333895397515,42.641219458645736
96,2004-04-12,111.76761716604231,110.167575776577,111.67586266994476,110.42666286230089,111.726503521204,111.5457172134968,40.604317492175376
97,2004-04-13,110.75058788061142,109.86269414424896,110.39898544549942,110.5097833275795,111.4427438378334,111.24973610323471,18.274766685432862
98,2004-04-14,110.90729057788847,110.07448703050612,110.50053179264069,110.87935954332352,111.16665517290433,111.14391422897438,19.65295032624212
99,2004-04-15,111.44444197416306,110.36210060119627,110.88866621255876,111.02708637714386,111.0524555047353,111.1105348427371,33.31579145209118
100,2004-04-18,111.72172337770462,111.02708637714386,111.18456095457076,111.0644233226776,110.93052968382835,111.09736012272009,31.775603377705743
101,2004-04-19,111.18456095457076,109.40919250249864,110.88866621255876,109.59455400705338,110.5836449066798,110.66798694681532,18.998892987717227
102,2004-04-20,110.18594652414322,109.3445199728012,109.59455400705338,109.24251049757004,110.38628617922465,110.26070796131665,25.92866557279968
103,2004-04-21,110.36210060119627,109.06732678413393,109.21412736177444,110.30683398246764,110.35246128837268,110.27388682450265,47.050906119309474
104,2004-04-22,110.43589234352112,109.16901648044586,110.28709590435028,109.61273729801178,110.14135758082072,110.08498695979098,33.18075993850183
105,2004-04-25,109.95411783456802,108.82609218358994,109.15870636701584,109.72325950860976,109.9240531027317,109.9816362594535,32.513952931224175
106,2004-04-26,110.50053179264069,109.49207037687302,109.7323676943779,110.34367471933363,109.8039283355077,110.08507581941925,41.64111115942277
107,2004-04-27,110.48206180334093,109.40919250249864,110.36210060119627,109.5478332042694,109.79614153504372,109.93157792937643,49.357744207267885
108,2004-04-28,110.86075723171234,109.22444850206377,109.5478332042694,110.63005328178406,110.02739866574605,110.1311423157786,65.88515695418256
109,2004-04-29,111.04575484991074,110.34367471933363,110.62079071998596,110.84216594696044,110.11662065982819,110.3342919246877,57.61451255701323
110,2004-05-02,110.98179906606674,110.30683398246764,110.94452828168868,110.40820389986038,110.24919842680295,110.3554096318799,62.218872270871906
111,2004-05-03,112.0818054676056,110.39898544549942,110.40820389986038,111.97192281484604,110.623975644509,110.8172705412988,73.87992936470413
112,2004-05-04,112.6468989253044,111.94346249103546,111.97192281484604,112.47020453214644,110.9783972799778,111.2895373958267,73.18432530427562
113,2004-05-05,112.61809676885603,111.63811773061752,112.47020453214644,111.712284386158,111.3391391436259,111.41032225020707,73.79450962137638
114,2004-05-06,111.80409401655196,109.84313249588013,111.72172337770462,109.8901069164276,111.21581474939983,110.97597501198436,43.00376168750451
115,2004-05-09,110.02865940332411,109.29800868034364,110.02865940332411,109.57509160041808,111.00463569164275,110.57572260867971,38.248408685549656
116,2004-05-10,109.9920392036438,109.1136395931244,109.57509160041808,109.90838944911955,110.92133328318594,110.38505599166253,45.276223229638745
117,2004-05-11,110.4543513059616,109.50115650892258,109.8901069164276,110.12167096138,110.61295797427493,110.30980312586752,26.5194916416415
118,2004-05-12,110.36210060119627,108.96453440189362,110.14003068208694,109.18705642223358,110.0657666226228,109.98901835340067,12.489511863877505
119,2004-05-13,110.01950711011888,109.04804080724716,109.18705642223358,109.90838944911955,109.76511746644972,109.96598152360606,29.2164580151894
120,2004-05-16,111.54523849487305,109.90838944911955,110.02865940332411,111.23135894536972,109.98865947127342,110.32751792982425,67.46189206028373
121,2004-05-17,111.35187149047852,110.40820389986038,111.22199714183807,110.49130231142044,110.14136125644048,110.37431346742318,60.73964734135933
122,2004-05-18,111.36125534772872,110.48206180334093,110.48206180334093,111.03641510009766,110.3293655316035,110.56348536247303,62.5969727269594
123,2004-05-19,111.12979054450987,110.08366137742996,111.03641510009766,110.60227662324904,110.40946647524834,110.5745685798376,55.1147578689935
124,2004-05-20,111.6286897659302,110.60227662324904,110.62079071998596,111.25945538282394,110.7548663020134,110.77025052354799,73.43924212605776
125,2004-05-23,111.23135894536972,110.43589234352112,111.00977420806883,110.99111676216124,110.93532085418701,110.83335516315177,63.64394297307042
126,2004-05-24,112.1660727262497,110.88866621255876,110.98179906606674,111.9339793920517,111.05242426196735,111.14781922855175,59.79210656536302
127,2004-05-25,112.2954398393631,111.81355506181715,111.9339793920517,112.02616393566132,111.30823453267415,111.39877485915449,76.10472421747478
128,2004-05-26,113.64614188671112,111.86088234186172,112.01801508665083,113.55266720056534,111.7276098827521,112.01417267098616,82.08517877982547
129,2004-05-27,113.72018724679948,112.9150390625,113.52479130029678,113.01713675260544,112.13008657097816,112.3007338371631,80.0161732456139
130,2004-05-30,113.26623350381853,112.6839491724968,113.22048306465148,112.84065186977386,112.39361931880315,112.45499613219474,72.32127568826316
131,2004-05-31,113.45098853111269,112.47978687286376,112.84065186977386,113.26623350381853,112.77280544241269,112.68677823837297,80.7519070430178
132,2004-06-01,113.82093966007233,112.9426172375679,113.27593713998796,113.02540689706802,112.95471002658208,112.78352928371442,68.20799040474448
133,2004-06-02,113.3314573764801,112.62769013643263,113.02540689706802,113.0447480082512,113.12447403868039,112.85816320501064,67.41605233884499
134,2004-06-03,113.77473711967468,112.72102147340776,113.02540689706802,113.5442978143692,113.12307914098103,113.05420166482737,49.77944125116963
135,2004-06-06,114.1453829407692,113.85876178741456,113.9415183663368,113.9415183663368,113.27714274326961,113.3077207224015,76.27570210631815
136,2004-06-07,114.23702716827393,113.3120170235634,113.99767816066742,113.41482043266296,113.37283750375111,113.33832063961906,63.610936846507926
137,2004-06-08,113.5442978143692,111.25945538282394,113.42316776514052,111.39746755361556,113.06137651205063,112.7837911864752,24.7531537329347
138,2004-06-09,112.0736676454544,111.304974257946,111.41625732183456,112.00853198766708,112.89189736048381,112.5622885582443,37.51144335202179
139,2004-06-10,112.02616393566132,110.73202967643738,111.97192281484604,111.13915234804152,112.5742980837822,112.15567821247208,30.6391693442494
140,2004-06-13,111.81355506181715,110.60227662324904,110.70419788360596,111.57348930835724,112.24582999944687,111.98933852558213,29.707709635227435
141,2004-06-14,112.5810906291008,111.31434708833694,111.53715580701828,112.53589153289796,112.01155886054039,112.14549652767236,37.03591456332846
142,2004-06-15,112.55369991064072,110.87935954332352,112.53589153289796,111.0644233226776,111.61982600887616,111.83661846910243,31.539463519239142
143,2004-06-16,111.70283436775208,110.97247034311296,111.04575484991074,111.31434708833694,111.6059725979964,111.68739807459801,49.09623675767461
144,2004-06-17,112.37865954637527,110.79701095819472,111.304974257946,112.34180778265,111.66151856382687,111.87437227689858,53.32280846797239
145,2004-06-20,112.3500007390976,111.7487171292305,112.27636337280272,112.1660727262497,111.8326719601949,111.95771526242747,61.88200290386864
146,2004-06-21,112.22051233053207,111.64755672216415,112.15655654668808,112.12800800800323,111.92509174346924,112.00637033259197,57.06383409092175
147,2004-06-22,112.75812685489656,111.67586266994476,112.11984813213348,111.79597824811935,111.8017728626728,111.94625830845693,38.77109780546
148,2004-06-23,112.75812685489656,111.42564117908478,111.81355506181715,112.6098707318306,112.05934743086497,112.13586185799227,79.30195314296716
149,2004-06-24,112.87783443927763,112.0451632142067,112.5810906291008,112.87783443927763,112.31992865602176,112.3478540240738,79.44258250999827
150,2004-06-27,113.1000366806984,112.18375980854034,112.61809676885603,112.72925853729248,112.3845037817955,112.45682674213629,60.90635378837277
151,2004-06-28,112.76637494564056,111.69339537620544,112.72925853729248,111.90689742565156,112.34130789836247,112.2997040802835,44.65152053011498
152,2004-06-29,112.87783443927763,111.6286897659302,111.8784701824188,112.7018016576767,112.43694017330806,112.41458910239584,59.022686761778765
153,2004-06-30,112.92468756437302,112.28590160608292,112.69218623638152,112.49894052743912,112.55410055319469,112.43868950955105,61.52186171597142
154,2004-07-01,114.05250370502472,112.37865954637527,112.49894052743912,113.87698918581007,112.76528696219127,112.8496322741965,67.52722613709176
155,2004-07-04,114.07078623771667,113.5442978143692,114.05250370502472,113.77473711967468,112.91477074225743,113.11394794433312,63.00234668235433
156,2004-07-05,114.0426567196846,113.50667417049408,113.77473711967468,113.6363610625267,113.06595449646314,113.26320883524556,63.18921813523528
157,2004-07-06,114.58940148353577,113.57218474149704,113.62659126520155,114.43204820156096,113.48681295911469,113.5971629399071,87.00256594212755
158,2004-07-07,114.72725927829742,114.1721561551094,114.42213505506516,114.65331315994264,113.81206487615903,113.89892014563154,84.3758740715422
159,2004-07-08,114.922533929348,114.4589537382126,114.67179417610168,114.8754382133484,114.20814782381058,114.17792530783635,91.57981656332161
160,2004-07-11,115.0325819849968,114.57946628332138,114.811272919178,114.77423369884492,114.35768857598305,114.3482991338388,78.37747351240594
161,2004-07-12,114.811272919178,113.81252616643906,114.73721653223038,114.0806332230568,114.40867125988007,114.27182315932964,57.04097016705829
162,2004-07-13,114.8854285478592,114.00611370801926,114.0806332230568,114.56100732088088,114.56277896960576,114.35444720548713,68.3880672947034
163,2004-07-14,114.62631940841676,114.09892678260805,114.56100732088088,114.2934846878052,114.53968505064648,114.3370293432923,46.51165373041623
164,2004-07-15,115.25475114583968,114.0806332230568,114.31184440851212,115.21742522716522,114.63370372851689,114.58857102439885,60.49016150066849
165,2004-07-18,115.29209911823273,114.74576234817503,115.20881325006484,115.06978660821916,114.66609512766202,114.72606119120465,53.71705267775433
166,2004-07-19,115.21742522716522,113.86717528104782,115.05118429660796,114.08907979726791,114.55190281073253,114.54406650722274,40.19467054661101
167,2004-07-20,114.22855854034424,112.98814713954928,114.09892678260805,113.43290448188782,114.44394802053769,114.22659164284133,40.62989513445546
168,2004-07-21,113.68245333433153,113.21077942848206,113.41482043266296,113.3675703406334,114.24504185716312,113.98115698506763,30.37960915122721
169,2004-07-22,113.46909463405608,111.85141026973724,113.3870217204094,111.8879422545433,113.84411811828613,113.38309563348926,21.72227940051745
170,2004-07-25,112.57286459207536,111.86088234186172,111.99902683496477,112.28590160608292,113.35553084810574,113.06961162565888,10.676472415415065
171,2004-07-26,112.75812685489656,111.37063920497894,112.31317102909088,111.59233421087264,112.775955448548,112.64753236429138,9.312539028027867
172,2004-07-27,111.73116236925124,111.09243154525755,111.5829062461853,111.40685141086578,112.32891738414764,112.29305209188406,11.441705635254024
173,2004-07-28,111.8784701824188,110.98179906606674,111.42564117908478,111.35187149047852,111.9820785522461,112.02414334862533,13.832674087020514
174,2004-07-29,112.0736676454544,111.04575484991074,111.35187149047852,111.1484920978546,111.61223217844963,111.77395727697655,13.199328512963307
175,2004-08-01,111.86899811029434,111.18456095457076,111.38808369636536,111.20328456163406,111.49812256296475,111.61090792973584,28.472068123821536
176,2004-08-02,111.72172337770462,111.01909190416336,111.20328456163406,111.4901041984558,111.36548966169357,111.57639257794153,23.09716765203625
177,2004-08-03,111.60983383655548,110.76915711164472,111.4901041984558,111.55464440584184,111.35920802752177,111.57017881448448,47.782938093510126
178,2004-08-04,111.69339537620544,111.27685576677322,111.54523849487305,111.48070931434631,111.37151767810185,111.54461610015929,55.000895950304226
179,2004-08-05,113.84895890951157,111.45383685827257,111.5277498960495,113.84895890951157,111.78769891460736,112.20299975997422,90.9128356332173
180,2004-08-08,113.69223415851592,113.3217427134514,113.4969374537468,113.52479130029678,112.18374878168106,112.58065448578066,87.45146972440685
181,2004-08-09,113.95976781845091,113.0723923444748,113.57218474149704,113.18306893110277,112.51371284325917,112.75277289872983,78.6142773357814
182,2004-08-10,113.29397708177568,112.84065186977386,113.20107579231262,113.05304020643234,112.77420217792194,112.8385635580734,73.66189329869877
183,2004-08-11,113.69223415851592,113.02540689706802,113.05304020643234,113.21077942848206,113.0502246816953,112.94491094961873,74.38474352271848
184,2004-08-12,114.5057076215744,112.71140605211258,113.22048306465148,114.47736859321594,113.54966789484024,113.3827559906465,82.65404210323945
185,2004-08-15,114.52413350343704,114.00611370801926,114.52413350343704,114.3203130364418,113.62822691599528,113.65062943230231,59.913633158929834
186,2004-08-16,114.5057076215744,113.93169343471529,114.31184440851212,114.19189423322678,113.73941073815028,113.80527651828072,65.28962798220785
187,2004-08-17,114.37685877084732,113.71039539575575,114.21868950128555,114.1453829407692,113.89979640642802,113.90244978184884,75.50740056585627
188,2004-08-18,114.5057076215744,114.10737335681917,114.1538405418396,114.44053888320924,114.13104618589084,114.05618952509467,83.81718204931128
189,2004-08-19,114.56100732088088,113.6363610625267,114.45045202970503,113.97801727056503,114.25891915957133,114.03385459522906,66.28089272426894
190,2004-08-22,113.9415183663368,112.23957777023315,113.84895890951157,112.40597307682036,113.9136865735054,113.56874558996944,11.088970271435084
191,2004-08-23,112.54410654306412,111.61926180124284,112.39641278982162,111.7581671476364,113.4866622587045,113.05143746358857,9.362724693850035
192,2004-08-24,112.0451632142067,111.5277498960495,111.7487171292305,111.79597824811935,113.08734292785327,112.69273483059736,10.87470108617434
193,2004-08-25,112.05465734004974,111.51833295822144,111.77707821130753,111.91636949777605,112.7158406873544,112.47091616407698,14.45782285175859
194,2004-08-26,112.26681411266328,111.08309179544447,111.91636949777605,111.18456095457076,112.173177699248,112.10338610421806,4.42848279630036
195,2004-08-29,111.61926180124284,110.92590391635896,111.15784287452698,111.45383685827257,111.75248096386592,111.9178006053765,12.650515914713855
196,2004-08-30,112.79387593269348,111.43504709005356,111.45383685827257,112.6468989253044,111.7926352719466,112.12611441107019,54.0152236315454
197,2004-08-31,113.0447480082512,112.40597307682036,112.63729453086852,112.75812685489656,111.95929522315662,112.30668939502058,70.29487592652261
198,2004-09-01,112.8599378466606,112.34180778265,112.776001393795,112.600277364254,112.09334507584572,112.39057167194443,65.56538143080247
199,2004-09-02,112.69218623638152,111.42564117908478,112.61809676885603,111.50892704725266,112.02543800075848,112.13867320774678,44.2687587636029
200,2004-09-05,111.76761716604231,111.48070931434631,111.5829062461853,111.60983383655548,112.09631681442261,111.98757624454927,57.272922709049276
201,2004-09-06,112.0451632142067,111.5277498960495,111.6286897659302,111.91636949777605,112.17340558767319,111.96723145975692,57.81059138984054
202,2004-09-07,112.79387593269348,111.304974257946,111.91636949777605,112.7485004067421,112.1903391679128,112.19045115889554,51.95387381885447
203,2004-09-08,113.26623350381853,112.507144510746,112.76637494564056,113.23850095272064,112.27040151755016,112.48989395713127,58.063286172252425
204,2004-09-09,113.83074253797533,112.90539056062698,113.2565188407898,113.52479130029678,112.42448717355728,112.78557891232143,64.87689239351849
205,2004-09-12,113.6726725101471,113.1000366806984,113.61822187900545,113.44265222549436,112.74677470326424,112.97331414465654,96.08489301650744
206,2004-09-13,113.72857868671416,113.12771409749983,113.45098853111269,113.40509474277496,113.04598485430081,113.09668002983324,94.1171051062769
207,2004-09-14,113.43290448188782,112.28590160608292,113.41482043266296,112.45242923498157,113.13532814383507,112.91260837416132,59.99819014947762
208,2004-09-15,112.83102542161942,112.15655654668808,112.45242923498157,112.75812685489656,113.13693255186081,112.86847079722853,50.223418793794764
209,2004-09-16,113.0723923444748,112.507144510746,112.7485004067421,112.6839491724968,113.04450725515683,112.81575033301945,34.05110901099154
210,2004-09-19,112.6839491724968,112.19328701496124,112.61809676885603,112.6098707318306,112.8920204937458,112.75692758982262,20.028464506060793
211,2004-09-20,114.19189423322678,112.59067296981812,112.59067296981812,114.0426567196846,112.99202124277751,113.12427876978319,60.42774189839284
212,2004-09-21,114.07078623771667,113.15538048744202,114.0426567196846,113.46909463405608,113.00268789132436,113.22279758814688,50.9375989454433
213,2004-09-22,114.08907979726791,113.40509474277496,113.46073627471924,113.51643294095992,113.18002184232076,113.30669340323632,71.21523930135515
214,2004-09-23,114.30195331573486,113.29397708177568,113.51643294095992,113.55266720056534,113.31244523326556,113.37697163104461,67.74972287227425
